id,situacao,cargo,funcao
267036,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1777153,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1619109,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
783341,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1305183,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3764120,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1654435,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1698127,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
557180,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2105256,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2105256,Ativo,Sem informaç,CD 000.1
2319242,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2290851,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3141495,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1188295,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2248347,Ativo,TECNICO EM CONTABILIDADE,Sem função
3230782,Ativo,ARQUEOLOGO,Sem função
981588,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
12247,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
880762,Aposentado,ODONTOLOGO - 30 HORAS - DL 1445-76,Sem função
1104144,Pensionista,RECEPCIONISTA,Sem função
633433,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1173681,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1173681,Ativo,Sem informaç,FUC 000.1
1909346,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
1608954,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
235079,Ativo,MEDICO-AREA,Sem função
1706154,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2881857,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
371469,Pensionista,OPERADOR DE CALDEIRA,Sem função
439904,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3058165,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2338409,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2359650,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3404577,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2834334,Aposentado,AUX EM ADMINISTRACAO,Sem função
779928,Aposentado,BIOLOGO,Sem função
2721681,Ativo,MEDICO-AREA,Sem função
381694,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1746540,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
3588963,Pensionista,RECEPCIONISTA,Sem função
1137683,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
138068,Ativo,AUX EM ADMINISTRACAO,Sem função
1357644,Ativo,FONOAUDIOLOGO,Sem função
1058535,Ativo,AUX EM ADMINISTRACAO,Sem função
2383601,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2935635,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
2001549,Ativo,MEDICO RESIDENTE,Sem função
329889,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
827050,Pensionista,CONTRAMESTRE-OFICIO,Sem função
3395534,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2488321,Aposentado,TECNICO EM ENFERMAGEM,Sem função
2310470,Ativo,AUXILIAR DE LABORATORIO,Sem função
2107361,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2571770,Pensionista,PROFESSOR 3 GRAU,Sem função
3799245,Ativo,TEC DE TECNOLOGIA DA INFORMACAO,Sem função
2474945,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3514335,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1555434,Ativo,FISICO,Sem função
249620,Ativo,TECNICO DE LABORATORIO AREA,Sem função
3459276,Ativo,MEDICO RESIDENTE,Sem função
2192471,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1945437,Ativo,TECNICO DE LABORATORIO AREA,Sem função
2939316,Ativo,JORNALISTA,Sem função
2088067,Ativo,MEDICO RESIDENTE,Sem função
1924918,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1303123,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2706200,Ativo,MEDICO-AREA,Sem função
1226132,Ativo,ENFERMEIRO-AREA,Sem função
2495513,Ativo,MEDICO RESIDENTE,Sem função
552175,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2762538,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2518458,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2809083,Ativo,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
388058,Ativo,VIGILANTE,Sem função
3856825,Ativo,TEC DE TECNOLOGIA DA INFORMACAO,Sem função
2112775,Ativo,VIGILANTE,Sem função
2870923,Ativo,ANALISTA DE TEC DA INFORMACAO,Sem função
2870923,Ativo,Sem informaç,CD 000.4
375199,Aposentado,EDITOR DE IMAGENS,Sem função
197072,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
197072,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2315509,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3614566,Aposentado,AUX EM ADMINISTRACAO,Sem função
1516440,Ativo,VIGILANTE,Sem função
1917721,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1917721,Pensionista,ARMAZENISTA,Sem função
1822151,Aposentado,FARMACEUTICO-HABILITACAO,Sem função
3860963,Ativo,TECNICO EM CONTABILIDADE,Sem função
966140,Ativo,ENGENHEIRO-AREA,Sem função
966140,Ativo,Sem informaç,CD 000.4
3547638,Pensionista,RECEPCIONISTA,Sem função
1336980,Ativo,MEDICO-AREA,Sem função
636087,Aposentado,VIGILANTE,Sem função
183705,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1305642,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2477412,Aposentado,EDITOR DE IMAGENS,Sem função
226184,Ativo,MECANICO,Sem função
1902247,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
557423,Aposentado,CONTINUO,Sem função
1346583,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
407149,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
57078,Ativo,ASSISTENTE DE LABORATORIO,Sem função
2275861,Ativo,TECNICO EM REFRIGERACAO,Sem função
1993667,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1120403,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2911805,Ativo,TRADUTOR INTERPRETE DE LINGUAGEM SINAIS,Sem função
296617,Ativo,TEC EM TELECOMUNICACAO,Sem função
296617,Ativo,Sem informaç,FG 000.1
67201,Ativo,MEDICO-AREA,Sem função
2344731,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2218784,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1153317,Pensionista,TERAPEUTA OCUPACIONAL,Sem função
1122660,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3799069,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
61936,Ativo,TECNICO EM CONTABILIDADE,Sem função
917249,Ativo,TECNICO EM ARTES GRAFICAS,Sem função
1011514,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1011514,Ativo,TECNICO DE LABORATORIO AREA,Sem função
2912831,Ativo,CONTADOR,Sem função
2912831,Ativo,Inválido,Sem função
3606006,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
3423050,Aposentado,TECNICO EM CONTABILIDADE,Sem função
118725,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3547131,Aposentado,ASSISTENTE DE ALUNO,Sem função
1714488,Pensionista,OPERADOR DE CAMERA DE CINEMA E TV,Sem função
1616308,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3601930,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
212704,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1321231,Ativo,AUX EM ADMINISTRACAO,Sem função
1233372,Ativo,TECNICO EM CONTABILIDADE,Sem função
2029817,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2029817,Ativo,Sem informaç,FG 000.1
1857229,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
645087,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
494720,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3124932,Ativo,MEDICO RESIDENTE,Sem função
2307953,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
459641,Ativo,ARQUEOLOGO,Sem função
241285,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1504291,Ativo,MEDICO RESIDENTE,Sem função
2667637,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2398742,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1793134,Ativo,MEDICO RESIDENTE,Sem função
437182,Ativo,ENFERMEIRO-AREA,Sem função
1515768,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
3491268,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3441770,Ativo,ADMINISTRADOR DE EDIFICIOS,Sem função
2805554,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1318677,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2438456,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2438456,Ativo,Sem informaç,FG 000.1
1231553,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2984004,Ativo,ASSISTENTE SOCIAL,Sem função
2693946,Ativo,AUX EM ADMINISTRACAO,Sem função
1640532,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1788411,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3852951,Ativo,MEDICO RESIDENTE,Sem função
2275819,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3030397,Ativo,MEDICO RESIDENTE,Sem função
1097412,Ativo,DIRETOR DE PRODUCAO,Sem função
3381656,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
1459767,Pensionista,AUX EM ADMINISTRACAO,Sem função
993362,Pensionista,AUX EM ADMINISTRACAO,Sem função
3543419,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3733149,Aposentado,TECNICO EM QUIMICA,Sem função
1755287,Pensionista,VIGILANTE,Sem função
770079,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3596433,Pensionista,TEC EM ANATOMIA E NECROPSIA,Sem função
3243507,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1723887,Aposentado,ASSISTENTE SOCIAL,Sem função
1714264,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1788009,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3465385,Aposentado,RECEPCIONISTA,Sem função
1410611,Ativo,VIGILANTE,Sem função
980702,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
1620645,Aposentado,EDITOR DE IMAGENS,Sem função
919907,Pensionista,AUXILIAR DE ENFERMAGEM,Sem função
948265,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2173073,Aposentado,MOTORISTA,Sem função
3277972,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2769186,Aposentado,MEDICO-AREA,Sem função
1744066,Aposentado,AUX EM ADMINISTRACAO,Sem função
2258631,Ativo,VIGILANTE,Sem função
222550,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
226871,Aposentado,MEDICO-AREA,Sem função
2569978,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
848494,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
848494,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2107700,Pensionista,TECNICO EM RADIOLOGIA,Sem função
2581883,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2581883,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3627170,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3627170,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1707931,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1086410,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1086410,Ativo,Sem informaç,FUC 000.1
3673877,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3902597,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
2964403,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
805721,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
805721,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
805721,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
937530,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3702225,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3263278,Ativo,TERAPEUTA OCUPACIONAL,Sem função
1655729,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2840854,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1869723,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3453104,Ativo,TEC EM SEGURANCA DO TRABALHO,Sem função
3453104,Ativo,Sem informaç,FG 000.3
1181909,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
58642,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1325614,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1325614,Ativo,Sem informaç,FG 000.1
1144801,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1024028,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
94788,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
237545,Ativo,MEDICO RESIDENTE,Sem função
3244212,Ativo,ENFERMEIRO-AREA,Sem função
371915,Ativo,SECRETARIO EXECUTIVO,Sem função
995552,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
919648,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1047456,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3467982,Aposentado,MEDICO-AREA,Sem função
2700836,Aposentado,NUTRICIONISTA-HABILITACAO,Sem função
2337016,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2794457,Ativo,ENFERMEIRO-AREA,Sem função
2688163,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3857555,Ativo,MEDICO RESIDENTE,Sem função
2055559,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3338662,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
39833,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2344815,Ativo,ARQUITETO E URBANISTA,Sem função
3095222,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
777074,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1003531,Ativo,MEDICO-AREA,Sem função
413529,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2089076,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3324543,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1268368,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3068518,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
961660,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
328448,Ativo,JORNALISTA,Sem função
1567976,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1567976,Ativo,Sem informaç,FUC 000.1
2511521,Ativo,DIRETOR DE PROGRAMA,Sem função
3863986,Ativo,MEDICO RESIDENTE,Sem função
554497,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3237500,Ativo,ENFERMEIRO-AREA,Sem função
825077,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
919399,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
555121,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1306104,Ativo,PORTEIRO,Sem função
118014,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3680197,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3136116,Ativo,MUSEOLOGO,Sem função
1452793,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2645275,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
2071622,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
1564676,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2127885,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2077097,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3710577,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3710577,Ativo,Sem informaç,FUC 000.1
237285,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
89870,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
379019,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
379019,Ativo,Sem informaç,CD 000.4
1432130,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2711284,Ativo,TECNICO EM ENFERMAGEM,Sem função
234380,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
535097,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
535097,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2201927,Ativo,VIGILANTE,Sem função
2201927,Pensionista,VIGILANTE,Sem função
1190018,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2089240,Ativo,TECNICO EM CONTABILIDADE,Sem função
2089240,Ativo,Sem informaç,FG 000.3
2082052,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1008602,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2880264,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3254151,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
982133,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
339854,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2018780,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1602991,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3616000,Aposentado,PSICOLOGO-AREA,Sem função
3167288,Ativo,AUX EM ADMINISTRACAO,Sem função
3197351,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
83103,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3785869,Pensionista,ENCADERNADOR,Sem função
18555,Aposentado,FARMACEUTICO-HABILITACAO,Sem função
982903,Aposentado,BIOMEDICO,Sem função
193544,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
666117,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
514609,Aposentado,AUX EM ADMINISTRACAO,Sem função
744726,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1365564,Ativo,MEDICO RESIDENTE,Sem função
1519724,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3183512,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3183512,Ativo,Sem informaç,FUC 000.1
1154220,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
120626,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
334327,Aposentado,MEDICO-AREA,Sem função
336952,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
1071757,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2774040,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1031385,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1031385,Ativo,Sem informaç,CCX 010.1
632834,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
879710,Aposentado,SECRETARIO EXECUTIVO,Sem função
2939674,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
158250,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
158250,Pensionista,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2370393,Ativo,TECNICO EM RADIOLOGIA,Sem função
1959039,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2178152,Ativo,MEDICO-AREA,Sem função
147962,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2850471,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1682336,Ativo,ASSISTENTE DE LABORATORIO,Sem função
1607252,Pensionista,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
2551631,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1246900,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2173269,Pensionista,ELETRICISTA,Sem função
2794872,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1641091,Ativo,MEDICO-AREA,Sem função
551712,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3505311,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
815374,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2164135,Pensionista,RECEPCIONISTA,Sem função
754788,Pensionista,MEDICO-AREA,Sem função
33348,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1951939,Ativo,AUX EM ADMINISTRACAO,Sem função
2887467,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1270394,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2589032,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
51927,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2796924,Ativo,MEDICO-AREA,Sem função
68070,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2319018,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2851592,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2028080,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2097964,Ativo,VIGILANTE,Sem função
2899317,Ativo,AUX EM ADMINISTRACAO,Sem função
3130459,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1762646,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3450297,Ativo,MEDICO-AREA,Sem função
3742575,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
873688,Pensionista,PROFESSOR 3 GRAU,Sem função
2209980,Pensionista,RECEPCIONISTA,Sem função
3609675,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1639522,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1639522,Ativo,Sem informaç,CD 000.3
172055,Pensionista,AUX EM ADMINISTRACAO,Sem função
3595834,Pensionista,PROFESSOR 3 GRAU,Sem função
388313,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
24238,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
778275,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1311154,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3623812,Pensionista,RECEPCIONISTA,Sem função
1424305,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
906708,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3540157,Pensionista,RECEPCIONISTA,Sem função
3633855,Pensionista,COZINHEIRO,Sem função
890441,Pensionista,TECNICO EM RADIOLOGIA,Sem função
3195068,Ativo,ADMINISTRADOR,Sem função
2036624,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
645827,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2832642,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1428385,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
864798,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2157232,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
801348,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2264193,Aposentado,MEDICO-AREA,Sem função
931237,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
697230,Aposentado,ENFERMEIRO-AREA,Sem função
2583507,Pensionista,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2583507,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
827765,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
637146,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2629585,Pensionista,AJUSTADOR MECANICO,Sem função
504034,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1855568,Pensionista,ODONTOLOGO - 30 HORAS - DL 1445-76,Sem função
929505,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2149811,Aposentado,MEDICO-AREA,Sem função
925842,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
970479,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2208291,Pensionista,ADMINISTRADOR,Sem função
1353297,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1699666,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1043765,Aposentado,ADMINISTRADOR,Sem função
2143036,Aposentado,AUXILIAR DE NUTRICAO E DIETETICA,Sem função
1734523,Aposentado,ADMINISTRADOR,Sem função
2830942,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2108717,Aposentado,PRODUTOR CULTURAL,Sem função
1342661,Aposentado,CONTADOR,Sem função
3472492,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
159198,Pensionista,PROFESSOR 3 GRAU,Sem função
1804161,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2304070,Ativo,ENFERMEIRO-AREA,Sem função
3351045,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
952981,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
722707,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
722707,Pensionista,ASSISTENTE DE LABORATORIO,Sem função
3335118,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
2679094,Aposentado,ASCENSORISTA,Sem função
1363089,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
950844,Aposentado,FISIOTERAPEUTA,Sem função
1598069,Pensionista,AUX EM ADMINISTRACAO,Sem função
948911,Pensionista,ELETRICISTA,Sem função
3265533,Pensionista,ASCENSORISTA,Sem função
1435428,Ativo,ENFERMEIRO-AREA,Sem função
1904968,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
